data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
#event+id,#country+code,#event+code,#event+code,#date+occurred,#date+year,#meta+time_precision,#event+type,#event+subtype,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,#geo+precision+code,#meta+source,,#description,#affected+killed,#date+updated,#country+code
5668772,356,IND58736,58736,25/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),AISF: All India Students Federation; Students (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Salem,Salem,Salem,11.6511,78.1586,1,The Hindu,National,"On 25 July, over 50 members of AISF staged a protest in front of the Government Arts College in Salem city (Tamil Nadu) condemning the National Educational Policy (NEP). [size=50]",0,1564494185,IND
5668773,356,IND58737,58737,25/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),UDF: United Democratic Front,6,,,0,60,Southern Asia,India,Kerala,Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram,8.4855,76.9492,1,The Hindu,National,"On 25 July, UDF members staged a demonstration by blocking all entry points to the Secretariat in Thiruvananthapuram city (Kerala). The protesters' demands included judicial inquiry into the University College issue and CBI probe into the alleged irregularities in the functioning of Kerala Public Service Commission, along with the issues of the price rise, power tariff hike, police excesses and the decision to scrap the Karunya Benevolent Fund. [size=no report]",0,1564494185,IND
5668776,356,IND58740,58740,25/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Andhra Pradesh,Krishna,Vijayawada,Vijayawada,16.5074,80.6466,1,The Hindu,National,"On 25 July, Urdu college students staged a protest at the premises of the college in Vijayawada town (Krishna district, Andhra Pradesh) demanding that the State government shift them to the new Urdu Junior College that was built at Kabela centre in the city. [size=no report]",0,1564494185,IND
5668781,356,IND58745,58745,25/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),ABVP: Akhil Bharatiya Vidyarthi Parishad; Students (India),6,,,0,60,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Early Times (India),Subnational,"On July 25, members of ABVP protested outside Jammu University campus in Jammu city (Jammu, J&K) demanding introduction of Sanskrit in higher secondary schools and colleges of the state. [size=no report]",0,1564494185,IND
5669109,586,PAK51520,51520,25/07/2019,2019,1,Protests,Peaceful protest,Protesters (Pakistan),PML-N: Pakistan Muslim League-Nawaz; PPP: Pakistan Peoples Party; JUI-F: Jamiat Ulema-e-Islam-Fazl; ANP: Awami National Party,6,,,0,60,Southern Asia,Pakistan,Punjab,Bahawalpur,Bahawalpur,Bahawalpur,29.3565,71.6841,1,News International (Pakistan),National,"On July 25, on call from a grand opposition alliance comprising of PML-N, PPP, JUI-F, ANP and others, local JUI-F and PML-N leaders and supporters held a protest rally at University Chowk in Bahawalpur city (Bahawalpur, Punjab) to mark a 'black day' against PTI government and the alleged rigging during last year's general elections. [size=hundreds]",0,1564494186,PAK
5669118,586,PAK51529,51529,25/07/2019,2019,2,Protests,Peaceful protest,Protesters (Pakistan),Students (Pakistan),6,,,0,60,Southern Asia,Pakistan,Balochistan,Quetta,Quetta City,Quetta,30.1999,67.0097,1,Balochistan Express,Subnational,"As reported on July 25, applicants of Balochistan's three medical colleges held a protest rally culminating in a sit-in at Hockey Chowk in Quetta city (Quetta, Balochistan) against the delay in publishing admission merit list. [size=large]",0,1564494186,PAK
5669179,608,PHL8787,8787,25/07/2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Philippines),,3,Civilians (Philippines),Government of the Philippines (2016-); Teachers (Philippines),7,37,South-Eastern Asia,Philippines,Central Visayas,Negros Oriental,Guihulngan,Guihulngan,10.1214,123.2742,1,Philippine Star,National,"A public school principal and his sister, an official of the Department of Education, were shot and killed by unidentified assailants at Barangay Hibaiyo, Guihulngan City, Negros Oriental province on July 25, 2019.",2,1564494186,PHL
5669528,643,RUS2834,2834,25/07/2019,2019,1,Protests,Peaceful protest,Protesters (Russia),Students (Russia),6,,,0,60,Europe,Russia,Tomsk Oblast,Kozhevnikovo,Novopokrovka,Desyatovo,56.4247,83.8791,1,RFE/RL,International,"On July 25, about a dozen students and their parents took part in a protest in the village of Desyatovo against the plans to close down the local school and transfer the students to a larger facility about 20 kilometres away. [size=about a dozen]",0,1564506292,RUS
5662835,430,LBR1410,1410,24/07/2019,2019,1,Protests,Protest with intervention,Protesters (Liberia),Students (Liberia),6,Police Forces of Liberia (2018-),,1,16,Western Africa,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31,-10.8,1,Liberian Observer,National,24 July. University of Liberia students protested over delayed faculty salaries in Monrovia near Capitol Hill. Police intervened by forming a human barricade. [size=hundreds],0,1564426183,LBR
5662930,566,NIG15059,15059,24/07/2019,2019,1,Riots,Mob violence,Rioters (Nigeria),Students (Nigeria),5,Police Forces of Nigeria (2015-) Special Anti-Robbery Squad,,1,15,Western Africa,Nigeria,Ogun,Ijebu Ode,,Ijebu-Ode,6.8161,3.9159,1,Vanguard (Nigeria),National,24 July. An attempted arrest of a student on a University campus in Ijebu-Ode sparked a street-fight between Police SARS forces and students. Police fired warning shots to disperse the crowd. [size=no report],0,1564426183,NGA
5663055,710,SAF11355,11355,24/07/2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),Students (South Africa); SASCO: South Africa Students Congress,5,Private Security Forces (South Africa),Police Forces of South Africa (1994-),8,58,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,Ethekwini,Westville,-29.8333,30.9333,1,Daily News (South Africa); Mercury (South Africa),National,"24 July. Students, led by the South African Students Congress, demonstrated at the University of KwaZulu-Natal Westville campus ON Tuesday. Clashes between the demonstrators, university security, and Police Public Order Unites have been reported. The demonstration was over the financial exclusion of some students, delayed National Student Financial Aid Scheme (NSFAS) payments and meal allowances. [size=500].",0,1564426183,ZAF
5663060,710,SAF11360,11360,24/07/2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa),6,,,0,60,Southern Africa,South Africa,Eastern Cape,OR Tambo,King Sabata Dalindyebo,Mthatha,-31.5889,28.7844,1,Daily Dispatch (South Africa),National,"24 July. Students from Atwell Madala High School in Mthatha demonstrated at the school, demanding a new school. [size=1700].",0,1564426183,ZAF
5663061,710,SAF11361,11361,24/07/2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa); SASCO: South Africa Students Congress,6,,,0,60,Southern Africa,South Africa,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,Port Elizabeth,-33.918,25.5701,1,GroundUp,National,"24 July. Students of Port Elizabeth TVET College, led by the South African Students Congress (SASCO), marched to Humewood Police Station to open a case of fraud against the National Students Financial Aid Scheme (NSFAS). The students claim that NSFAS deducts payments for no reason. [size=100].",0,1564426183,ZAF
5667763,50,BGD16372,16372,24/07/2019,2019,1,Protests,Protest with intervention,Rioters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),5,Protesters (Bangladesh),Students (Bangladesh),6,56,Southern Asia,Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka-Shahbagh,23.7406,90.3943,1,New Age (Bangladesh),National,"On July 24, two students of Dhaka university were beaten on campus (Shahbagh, Dhaka city) by activists of BCL for joining protests at Dhaka university demanding an end to affiliation of seven government colleges with the university. [size=no report]",0,1564494184,BGD
5668144,144,SRI3578,3578,24/07/2019,2019,1,Riots,Mob violence,Rioters (Sri Lanka),Students (Sri Lanka),5,Rioters (Sri Lanka),Students (Sri Lanka); Sinhalese Ethnic Group (Sri Lanka),5,55,Southern Asia,Sri Lanka,Northern,Kilinochchi,Karachchi,Kilinochchi,9.3961,80.3982,1,Ada Derana; Hiru News,National,"On July 24, a clash ensued between two groups of students of the Faculty of Engineering of the University of Jaffna in Araviyar Nagar of Kilinochchi town (Karachchi, Kilinochchi district). Several students, including Sinhalese students, were injured and hospitalized following the incident. [size=no report]",0,1564494184,LKA
5668645,356,IND58607,58607,24/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Manipur,Imphal East,Porompat,Dewlahland,24.8233,93.942,1,Siliguri Times,National,"On 24 July, students, local residents and women staged a protest at DM College in Dewlahland locality of Porompat (Imphal East district, Imphal East) demanding the government to arrest all those involved in the mysterious death of Babysana. [size=no report].",0,1564494185,IND
5668664,356,IND58628,58628,24/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Manipur,Bishnupur,Moirang,Moirang,24.498,93.7768,1,Siliguri Times,National,"On 24 July, members of Mairembam Leikai Youth Club and College Gate Apunba Nupi Lup Moirang staged a protest in Moirang city (Bishnupur district, Manipur) demanding the government to arrest all those involved in the mysterious death of Babysana. [size=no report]",0,1564494185,IND
5668687,356,IND58651,58651,24/07/2019,2019,1,Riots,Mob violence,Rioters (India),TMCP: Trinamool Chhatra Parishad; Students (India),5,Civilians (India),Teachers (India),7,57,Southern Asia,India,West Bengal,Hooghly,Serampur Uttarpara,Konnagar,22.7051,88.3445,1,Telegraph (India),National,"On 24 July, TMC student leaders beat up a college teacher in Konnagar town of Serampur Uttarpara (Hooghly district, West Bengal) for interfering in the affairs of the students' union. [size=no report]",0,1564494185,IND
5668709,356,IND58673,58673,24/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Odisha,Cuttack,Cuttack,Cuttack,20.4636,85.8826,1,Odisha Sun Times,Subnational,"On 24 July, students from the National University of Law started an indefinite protest and staged a demonstration in Cuttack (Cuttack, Odisha), demanding improvement of campus placement, construction of a library and renovation of the girls' hostel. [size=no report]",0,1564494185,IND
5668715,356,IND58679,58679,24/07/2019,2019,1,Violence against civilians,Attack,Police Forces of India (2014-),Police Forces of India (2014-) Central Reserve Police Force,1,Civilians (India),Students (India),7,17,Southern Asia,India,Jammu and Kashmir,Ganderbal,Ganderbal,Ganderbal,34.2262,74.7748,1,Pakistan Press International,Regional,"On July 24, Indian troops allegedly assaulted and injured several Central University of Kashmir (CUK) students at their hostel in Ganderbal town (Ganderbal, J&K) when the students objected to a raid by the troops allegedly conducted without any official procedure at their hostel.",0,1564494185,IND
5668954,524,NEP6256,6256,24/07/2019,2019,1,Protests,Peaceful protest,Protesters (Nepal),NSU: Nepal Student Union; Students (Nepal),6,,,0,60,Southern Asia,Nepal,Far-Western,Mahakali,Kanchanpur,Bhimdatta,29.0067,80.1696,2,Paschim Today,National,"On July 24, members of Nepal Student Union protested by padlocking the residence of the registrar of Sudhurpaschim University near Bhimdatta area (Kanchanpur district, Mahakali). The students were expressing dissatisfaction with the authorities for not fulfilling various demands put forth by their union, including not conducting a hearing on the appointment of the registrar and the vice chair of the university. [size=no report]",0,1564494186,NPL
5669100,586,PAK51511,51511,24/07/2019,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Students (Pakistan); Women (Pakistan),6,,,0,60,Southern Asia,Pakistan,Punjab,Narowal,Narowal,Narowal,32.1004,74.8608,1,Dawn (Pakistan),National,"On July 24, female students of Royal College blocked Narowal-Shakargarh road outside the District Jail in Narowal city (Narowal, Punjab) against a police official over allegedly assaulting a driver belonging to their college. [size=no report]",0,1564494186,PAK
5661641,4,AFG22516,22516,23/07/2019,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Afghanistan (2004-),,1,Civilians (Afghanistan),Teachers (Afghanistan),7,17,Southern Asia,Afghanistan,Badghis,Murghab,,Murghab,35.5839,63.329,2,Voice of Jihad; New York Times,Other-International,"On July 23 2019, 1 civilian, a high school teacher, was killed and 2 children were wounded by a rocket fired by Afghan forces from a helicopter in the Joy Ganj area of Murghab district, Badghis.",1,1564425899,AFG
5662629,12,ALG6872,6872,23/07/2019,2019,1,Protests,Peaceful protest,Protesters (Algeria),Students (Algeria),6,,,0,60,Northern Africa,Algeria,Alger,Sidi M'Hamed,,Algiers,36.7525,3.042,1,Maghreb Emergent; Algeria Press Service; Liberte; El Watan (Algeria),National-International,"On 23 July, 2019, students held their 22nd consecutive anti-regime university demonstrations in Algiers [size= no report].",0,1564426183,DZA
5662630,12,ALG6873,6873,23/07/2019,2019,1,Protests,Peaceful protest,Protesters (Algeria),Students (Algeria),6,,,0,60,Northern Africa,Algeria,Bejaia,Bejaia,,Bejaia,36.75,5.0833,1,Algeria Press Service; Liberte,National,"On 23 July, 2019, students held their 22nd consecutive anti-regime university demonstrations in Bejaia [size= hundreds].",0,1564426183,DZA
5663052,710,SAF11352,11352,23/07/2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),Students (South Africa),5,,,0,50,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Pinetown,-26.4164,27.865,1,News 24; Daily News (South Africa),National,24 July. Students from Mariannridge Secondary School in Pinetown set a classroom on fire during a demonstration over broken toilets that have not been repaired on Tuesday. Students and parents demonstrated at the school the following day. [size=no report].,0,1564426183,ZAF
5668574,356,IND58537,58537,23/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Telangana,Nagarkurnool,Urkonda,Urkondapeta,16.7434,78.4313,1,Hans India,Subnational,"On 23 July, relatives of a girl who had died hit by a school bus staged a protest in Urkondapeta village of Urkonda Mandal (Nagarkurnool district, Telangana) alleging that she had been killed due to the driver's negligence, and demanded justice. [size=no report]",0,1564494185,IND
5668577,356,IND58540,58540,23/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Manipur,Imphal West,Imphal,Imphal,24.7908,93.9302,1,Nagaland Post,National,"On 23 July, local residents staged a protest by blocking the road in Thangmeiband Meisnam Leikai of Dewlahland in Imphal city (Manipur) demanding justice for Babysana who had died at the hostel of Standard Robarth Higher Secondary School. [size=no report]",0,1564494185,IND
5668578,356,IND58541,58541,23/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),Women (India),6,,,0,60,Southern Asia,India,Manipur,Imphal West,Imphal,Imphal,24.7908,93.9302,1,Nagaland Post,National,"On 23 July, local residents (mostly women) staged a protest by blocking road in Thangal Bazar locality of Imphal (Imphal West district, Manipur) demanding justice for Babysana who had died at the hostel of Standard Robarth Higher Secondary School. [size=no report]",0,1564494185,IND
5668582,356,IND58546,58546,23/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Manipur,Imphal West,Imphal,Imphal,24.7908,93.9302,2,India Today,National,"On 23 July, huge numbers of student volunteers, including women, staged protests in various places of Imphal city (Imphal West, Manipur) demanding justice for Babysana who had died at the hostel of Standard Robarth Higher Secondary School. [size=huge numbers].",0,1564494185,IND
5668583,356,IND58547,58547,23/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),Teachers (India); Students (India),6,,,0,60,Southern Asia,India,Manipur,Imphal West,Imphal,Imphal,24.7908,93.9302,1,Sangai Express,Subnational,"On 23 July, students and teachers of Bhairodan Maxwell Hindi Primary School staged a protest in Imphal city (Imphal West district, Manipur) against denouncing the amalgamation of the mentioned school. [size=no report]",0,1564494185,IND
5668584,356,IND58548,58548,23/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Manipur,Imphal West,Imphal,Imphal,24.7908,93.9302,1,Nagaland Post,National,"On 23 July, students, led by AMSU, staged a protest in Imphal (Imphal West district, Manipur) demanding justice for Babysana who had died at the hostel of Standard Robarth Higher Secondary School. [size=no report]",0,1564494185,IND
5668586,356,IND58550,58550,23/07/2019,2019,1,Protests,Protest with intervention,Protesters (India),CPI: Communist Party of India,6,Police Forces of India (2014-),,1,16,Southern Asia,India,Kerala,Ernakulam,Kochi,Kochi,9.9398,76.2602,1,United News of India,National,"On 23 July, CPI leaders were injured in the police lathi charge when they were staging a protest march in Kochi town (Ernakulam district, Kerala) against the police supporting SFI activists, who beat up AISF students at Vypin Government Arts And Science College on Monday. [size=group]",0,1564494185,IND
5668617,356,IND58581,58581,23/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),ABVP: Akhil Bharatiya Vidyarthi Parishad; Students (India),6,,,0,60,Southern Asia,India,NCT of Delhi,New Delhi,,Delhi-New Delhi,28.6357,77.2244,1,Press Trust of India,National,"On 23 July, ABVP members demonstrated outside the offices of 5 HODs on the premises of Delhi University in New Delhi (NCT of Delhi) to demand the prompt finalisation of the syllabi. [size=no report]",0,1564494185,IND
5668618,356,IND58582,58582,23/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),ABVP: Akhil Bharatiya Vidyarthi Parishad; Students (India),6,,,0,60,Southern Asia,India,Uttar Pradesh,Ghaziabad,Ghaziabad,Ghaziabad,28.6653,77.4391,1,Times of India,National,"On 23 July, approximately 100 students including members of the ABVP demonstrated at the Lajpat Rai College in Ghaziabad city (Uttar Pradesh) to oppose the denial of admission to some students named in the cut-off list. [size=100]",0,1564494185,IND
5668619,356,IND58583,58583,23/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),AISA: All India Students Association; SFI: Students Federation of India; Students (India),6,,,0,60,Southern Asia,India,NCT of Delhi,New Delhi,,Delhi-New Delhi,28.6357,77.2244,1,Chandigarh Tribune,Subnational,"On 23 July, members of the AISA, SFI and other students unions demonstrated at the Delhi University in New Delhi (NCT of Delhi) to oppose the interference of the ABVP in the varsity syllabus. [size=no report]",0,1564494185,IND
5668640,356,IND58604,58604,23/07/2019,2019,1,Protests,Protest with intervention,Protesters (India),NSUI: National Students Union of India; Students (India),6,Police Forces of India (2014-),,1,16,Southern Asia,India,Uttar Pradesh,Agra,Agra,Agra,27.1833,78.0166,1,Times of India,National,"On 23 July, NSUI members demonstrated at Dr Bhimrao Ambedkar University in Agra city (Uttar Pradesh) to demand action against security guards who assaulted students on protest. The police used mild force to disperse demonstrators; no injuries reported. [size=no report]",0,1564494185,IND
